,Data Month,FIPS,State,State Name,County Name,Oct22 ACP Total Households
30924,2022-10-01,28125,MS,MISSISSIPPI,SHARKEY COUNTY,513
30925,2022-10-01,28127,MS,MISSISSIPPI,SIMPSON COUNTY,1850
30926,2022-10-01,28129,MS,MISSISSIPPI,SMITH COUNTY,567
30927,2022-10-01,28131,MS,MISSISSIPPI,STONE COUNTY,713
30928,2022-10-01,28133,MS,MISSISSIPPI,SUNFLOWER COUNTY,2400
30929,2022-10-01,28135,MS,MISSISSIPPI,TALLAHATCHIE COUNTY,1119
30930,2022-10-01,28137,MS,MISSISSIPPI,TATE COUNTY,1304
30931,2022-10-01,28139,MS,MISSISSIPPI,TIPPAH COUNTY,909
30932,2022-10-01,28141,MS,MISSISSIPPI,TISHOMINGO COUNTY,724
30933,2022-10-01,28143,MS,MISSISSIPPI,TUNICA COUNTY,1248
30934,2022-10-01,28145,MS,MISSISSIPPI,UNION COUNTY,990
30935,2022-10-01,28147,MS,MISSISSIPPI,WALTHALL COUNTY,782
30936,2022-10-01,28149,MS,MISSISSIPPI,WARREN COUNTY,3023
30937,2022-10-01,28151,MS,MISSISSIPPI,WASHINGTON COUNTY,4916
30938,2022-10-01,28153,MS,MISSISSIPPI,WAYNE COUNTY,1160
30939,2022-10-01,28155,MS,MISSISSIPPI,WEBSTER COUNTY,478
30940,2022-10-01,28157,MS,MISSISSIPPI,WILKINSON COUNTY,627
30941,2022-10-01,28159,MS,MISSISSIPPI,WINSTON COUNTY,1044
30942,2022-10-01,28161,MS,MISSISSIPPI,YALOBUSHA COUNTY,682
30943,2022-10-01,28163,MS,MISSISSIPPI,YAZOO COUNTY,2176
30944,2022-10-01,28,MS,MISSISSIPPI,**NOT AVAILABLE**,112
30945,2022-10-01,29001,MO,MISSOURI,ADAIR COUNTY,669
30946,2022-10-01,29003,MO,MISSOURI,ANDREW COUNTY,177
30947,2022-10-01,29005,MO,MISSOURI,ATCHISON COUNTY,79
30948,2022-10-01,29007,MO,MISSOURI,AUDRAIN COUNTY,1377
30949,2022-10-01,29009,MO,MISSOURI,BARRY COUNTY,727
30950,2022-10-01,29011,MO,MISSOURI,BARTON COUNTY,279
30951,2022-10-01,29013,MO,MISSOURI,BATES COUNTY,269
30952,2022-10-01,29015,MO,MISSOURI,BENTON COUNTY,472
30953,2022-10-01,29017,MO,MISSOURI,BOLLINGER COUNTY,210
30954,2022-10-01,29019,MO,MISSOURI,BOONE COUNTY,4567
30955,2022-10-01,29021,MO,MISSOURI,BUCHANAN COUNTY,2991
30956,2022-10-01,29023,MO,MISSOURI,BUTLER COUNTY,2496
30957,2022-10-01,29025,MO,MISSOURI,CALDWELL COUNTY,161
30958,2022-10-01,29027,MO,MISSOURI,CALLAWAY COUNTY,1425
30959,2022-10-01,29029,MO,MISSOURI,CAMDEN COUNTY,1334
30960,2022-10-01,29031,MO,MISSOURI,CAPE GIRARDEAU COUNTY,5264
30961,2022-10-01,29033,MO,MISSOURI,CARROLL COUNTY,154
30962,2022-10-01,29035,MO,MISSOURI,CARTER COUNTY,191
30963,2022-10-01,29037,MO,MISSOURI,CASS COUNTY,2144
30964,2022-10-01,29039,MO,MISSOURI,CEDAR COUNTY,378
30965,2022-10-01,29041,MO,MISSOURI,CHARITON COUNTY,96
30966,2022-10-01,29043,MO,MISSOURI,CHRISTIAN COUNTY,1185
30967,2022-10-01,29045,MO,MISSOURI,CLARK COUNTY,81
30968,2022-10-01,29047,MO,MISSOURI,CLAY COUNTY,6318
30969,2022-10-01,29049,MO,MISSOURI,CLINTON COUNTY,262
30970,2022-10-01,29051,MO,MISSOURI,COLE COUNTY,1921
30971,2022-10-01,29053,MO,MISSOURI,COOPER COUNTY,312
30972,2022-10-01,29055,MO,MISSOURI,CRAWFORD COUNTY,1370
30973,2022-10-01,29057,MO,MISSOURI,DADE COUNTY,178
30974,2022-10-01,29059,MO,MISSOURI,DALLAS COUNTY,427
30975,2022-10-01,29061,MO,MISSOURI,DAVIESS COUNTY,165
30976,2022-10-01,29063,MO,MISSOURI,DEKALB COUNTY,175
30977,2022-10-01,29065,MO,MISSOURI,DENT COUNTY,370
30978,2022-10-01,29067,MO,MISSOURI,DOUGLAS COUNTY,174
30979,2022-10-01,29069,MO,MISSOURI,DUNKLIN COUNTY,2011
30980,2022-10-01,29071,MO,MISSOURI,FRANKLIN COUNTY,4011
30981,2022-10-01,29073,MO,MISSOURI,GASCONADE COUNTY,272
30982,2022-10-01,29075,MO,MISSOURI,GENTRY COUNTY,70
30983,2022-10-01,29077,MO,MISSOURI,GREENE COUNTY,9049
30984,2022-10-01,29079,MO,MISSOURI,GRUNDY COUNTY,196
30985,2022-10-01,29081,MO,MISSOURI,HARRISON COUNTY,253
30986,2022-10-01,29083,MO,MISSOURI,HENRY COUNTY,1279
30987,2022-10-01,29085,MO,MISSOURI,HICKORY COUNTY,134
30988,2022-10-01,29087,MO,MISSOURI,HOLT COUNTY,45
30989,2022-10-01,29089,MO,MISSOURI,HOWARD COUNTY,133
30990,2022-10-01,29091,MO,MISSOURI,HOWELL COUNTY,1433
30991,2022-10-01,29093,MO,MISSOURI,IRON COUNTY,571
30992,2022-10-01,29095,MO,MISSOURI,JACKSON COUNTY,37106
30993,2022-10-01,29097,MO,MISSOURI,JASPER COUNTY,4630
30994,2022-10-01,29099,MO,MISSOURI,JEFFERSON COUNTY,8736
30995,2022-10-01,29101,MO,MISSOURI,JOHNSON COUNTY,2020
30996,2022-10-01,29103,MO,MISSOURI,KNOX COUNTY,31
30997,2022-10-01,29105,MO,MISSOURI,LACLEDE COUNTY,1095
30998,2022-10-01,29107,MO,MISSOURI,LAFAYETTE COUNTY,519
30999,2022-10-01,29109,MO,MISSOURI,LAWRENCE COUNTY,818
31000,2022-10-01,29111,MO,MISSOURI,LEWIS COUNTY,117
31001,2022-10-01,29113,MO,MISSOURI,LINCOLN COUNTY,1638
31002,2022-10-01,29115,MO,MISSOURI,LINN COUNTY,268
31003,2022-10-01,29117,MO,MISSOURI,LIVINGSTON COUNTY,261
31004,2022-10-01,29119,MO,MISSOURI,MCDONALD COUNTY,607
31005,2022-10-01,29121,MO,MISSOURI,MACON COUNTY,250
31006,2022-10-01,29123,MO,MISSOURI,MADISON COUNTY,796
31007,2022-10-01,29125,MO,MISSOURI,MARIES COUNTY,140
31008,2022-10-01,29127,MO,MISSOURI,MARION COUNTY,2093
31009,2022-10-01,29129,MO,MISSOURI,MERCER COUNTY,68
31010,2022-10-01,29131,MO,MISSOURI,MILLER COUNTY,1100
31011,2022-10-01,29133,MO,MISSOURI,MISSISSIPPI COUNTY,1302
31012,2022-10-01,29135,MO,MISSOURI,MONITEAU COUNTY,190
31013,2022-10-01,29137,MO,MISSOURI,MONROE COUNTY,343
31014,2022-10-01,29139,MO,MISSOURI,MONTGOMERY COUNTY,472
31015,2022-10-01,29141,MO,MISSOURI,MORGAN COUNTY,486
31016,2022-10-01,29143,MO,MISSOURI,NEW MADRID COUNTY,1410
31017,2022-10-01,29145,MO,MISSOURI,NEWTON COUNTY,1436
31018,2022-10-01,29147,MO,MISSOURI,NODAWAY COUNTY,193
31019,2022-10-01,29149,MO,MISSOURI,OREGON COUNTY,213
31020,2022-10-01,29151,MO,MISSOURI,OSAGE COUNTY,151
31021,2022-10-01,29153,MO,MISSOURI,OZARK COUNTY,254
31022,2022-10-01,29155,MO,MISSOURI,PEMISCOT COUNTY,1518
31023,2022-10-01,29157,MO,MISSOURI,PERRY COUNTY,809
31024,2022-10-01,29159,MO,MISSOURI,PETTIS COUNTY,2615
31025,2022-10-01,29161,MO,MISSOURI,PHELPS COUNTY,1645
31026,2022-10-01,29163,MO,MISSOURI,PIKE COUNTY,599
31027,2022-10-01,29165,MO,MISSOURI,PLATTE COUNTY,2298
31028,2022-10-01,29167,MO,MISSOURI,POLK COUNTY,941
31029,2022-10-01,29169,MO,MISSOURI,PULASKI COUNTY,861
31030,2022-10-01,29171,MO,MISSOURI,PUTNAM COUNTY,115
31031,2022-10-01,29173,MO,MISSOURI,RALLS COUNTY,218
31032,2022-10-01,29175,MO,MISSOURI,RANDOLPH COUNTY,1309
31033,2022-10-01,29177,MO,MISSOURI,RAY COUNTY,338
31034,2022-10-01,29179,MO,MISSOURI,REYNOLDS COUNTY,183
31035,2022-10-01,29181,MO,MISSOURI,RIPLEY COUNTY,722
31036,2022-10-01,29183,MO,MISSOURI,ST. CHARLES COUNTY,8097
31037,2022-10-01,29185,MO,MISSOURI,ST. CLAIR COUNTY,243
31038,2022-10-01,29186,MO,MISSOURI,STE. GENEVIEVE COUNTY,492
31039,2022-10-01,29187,MO,MISSOURI,ST. FRANCOIS COUNTY,5051
31040,2022-10-01,29189,MO,MISSOURI,ST. LOUIS COUNTY,44709
31041,2022-10-01,29195,MO,MISSOURI,SALINE COUNTY,437
31042,2022-10-01,29197,MO,MISSOURI,SCHUYLER COUNTY,46
31043,2022-10-01,29199,MO,MISSOURI,SCOTLAND COUNTY,73
31044,2022-10-01,29201,MO,MISSOURI,SCOTT COUNTY,3427
31045,2022-10-01,29203,MO,MISSOURI,SHANNON COUNTY,219
31046,2022-10-01,29205,MO,MISSOURI,SHELBY COUNTY,224
31047,2022-10-01,29207,MO,MISSOURI,STODDARD COUNTY,1277
31048,2022-10-01,29209,MO,MISSOURI,STONE COUNTY,581
31049,2022-10-01,29211,MO,MISSOURI,SULLIVAN COUNTY,156
31050,2022-10-01,29213,MO,MISSOURI,TANEY COUNTY,1501
31051,2022-10-01,29215,MO,MISSOURI,TEXAS COUNTY,613
31052,2022-10-01,29217,MO,MISSOURI,VERNON COUNTY,686
31053,2022-10-01,29219,MO,MISSOURI,WARREN COUNTY,1182
31054,2022-10-01,29221,MO,MISSOURI,WASHINGTON COUNTY,1262
31055,2022-10-01,29223,MO,MISSOURI,WAYNE COUNTY,573
31056,2022-10-01,29225,MO,MISSOURI,WEBSTER COUNTY,709
31057,2022-10-01,29227,MO,MISSOURI,WORTH COUNTY,38
31058,2022-10-01,29229,MO,MISSOURI,WRIGHT COUNTY,553
31059,2022-10-01,29510,MO,MISSOURI,ST. LOUIS CITY,29091
31060,2022-10-01,29,MO,MISSOURI,**NOT AVAILABLE**,186
31061,2022-10-01,30001,MT,MONTANA,BEAVERHEAD COUNTY,225
31062,2022-10-01,30003,MT,MONTANA,BIG HORN COUNTY,219
31063,2022-10-01,30005,MT,MONTANA,BLAINE COUNTY,203
31064,2022-10-01,30007,MT,MONTANA,BROADWATER COUNTY,90
31065,2022-10-01,30009,MT,MONTANA,CARBON COUNTY,104
31066,2022-10-01,30011,MT,MONTANA,CARTER COUNTY,1
31067,2022-10-01,30013,MT,MONTANA,CASCADE COUNTY,3814
31068,2022-10-01,30015,MT,MONTANA,CHOUTEAU COUNTY,134
31069,2022-10-01,30017,MT,MONTANA,CUSTER COUNTY,97
31070,2022-10-01,30019,MT,MONTANA,DANIELS COUNTY,7
31071,2022-10-01,30021,MT,MONTANA,DAWSON COUNTY,52
31072,2022-10-01,30023,MT,MONTANA,DEER LODGE COUNTY,455
31073,2022-10-01,30025,MT,MONTANA,FALLON COUNTY,14
31074,2022-10-01,30027,MT,MONTANA,FERGUS COUNTY,84
31075,2022-10-01,30029,MT,MONTANA,FLATHEAD COUNTY,2641
31076,2022-10-01,30031,MT,MONTANA,GALLATIN COUNTY,1937
31077,2022-10-01,30033,MT,MONTANA,GARFIELD COUNTY,1
31078,2022-10-01,30035,MT,MONTANA,GLACIER COUNTY,418
31079,2022-10-01,30037,MT,MONTANA,GOLDEN VALLEY COUNTY,9
31080,2022-10-01,30039,MT,MONTANA,GRANITE COUNTY,13
31081,2022-10-01,30041,MT,MONTANA,HILL COUNTY,682
31082,2022-10-01,30043,MT,MONTANA,JEFFERSON COUNTY,112
31083,2022-10-01,30045,MT,MONTANA,JUDITH BASIN COUNTY,18
31084,2022-10-01,30047,MT,MONTANA,LAKE COUNTY,1081
31085,2022-10-01,30049,MT,MONTANA,LEWIS AND CLARK COUNTY,2363
31086,2022-10-01,30051,MT,MONTANA,LIBERTY COUNTY,18
31087,2022-10-01,30053,MT,MONTANA,LINCOLN COUNTY,362
31088,2022-10-01,30055,MT,MONTANA,MCCONE COUNTY,7
31089,2022-10-01,30057,MT,MONTANA,MADISON COUNTY,45
31090,2022-10-01,30059,MT,MONTANA,MEAGHER COUNTY,12
31091,2022-10-01,30061,MT,MONTANA,MINERAL COUNTY,84
31092,2022-10-01,30063,MT,MONTANA,MISSOULA COUNTY,4559
31093,2022-10-01,30065,MT,MONTANA,MUSSELSHELL COUNTY,71
31094,2022-10-01,30067,MT,MONTANA,PARK COUNTY,353
31095,2022-10-01,30069,MT,MONTANA,PETROLEUM COUNTY,1
31096,2022-10-01,30071,MT,MONTANA,PHILLIPS COUNTY,56
31097,2022-10-01,30073,MT,MONTANA,PONDERA COUNTY,108
31098,2022-10-01,30075,MT,MONTANA,POWDER RIVER COUNTY,2
31099,2022-10-01,30077,MT,MONTANA,POWELL COUNTY,202
31100,2022-10-01,30079,MT,MONTANA,PRAIRIE COUNTY,7
31101,2022-10-01,30081,MT,MONTANA,RAVALLI COUNTY,915
31102,2022-10-01,30083,MT,MONTANA,RICHLAND COUNTY,82
31103,2022-10-01,30085,MT,MONTANA,ROOSEVELT COUNTY,388
31104,2022-10-01,30087,MT,MONTANA,ROSEBUD COUNTY,83
31105,2022-10-01,30089,MT,MONTANA,SANDERS COUNTY,312
31106,2022-10-01,30091,MT,MONTANA,SHERIDAN COUNTY,33
31107,2022-10-01,30093,MT,MONTANA,SILVER BOW COUNTY,2016
31108,2022-10-01,30095,MT,MONTANA,STILLWATER COUNTY,84
31109,2022-10-01,30097,MT,MONTANA,SWEET GRASS COUNTY,46
31110,2022-10-01,30099,MT,MONTANA,TETON COUNTY,76
31111,2022-10-01,30101,MT,MONTANA,TOOLE COUNTY,63
31112,2022-10-01,30103,MT,MONTANA,TREASURE COUNTY,2
31113,2022-10-01,30105,MT,MONTANA,VALLEY COUNTY,65
31114,2022-10-01,30107,MT,MONTANA,WHEATLAND COUNTY,21
31115,2022-10-01,30109,MT,MONTANA,WIBAUX COUNTY,4
31116,2022-10-01,30111,MT,MONTANA,YELLOWSTONE COUNTY,6576
31117,2022-10-01,30,MT,MONTANA,**NOT AVAILABLE**,16
31118,2022-10-01,31001,NE,NEBRASKA,ADAMS COUNTY,1308
31119,2022-10-01,31003,NE,NEBRASKA,ANTELOPE COUNTY,42
31120,2022-10-01,31007,NE,NEBRASKA,BANNER COUNTY,1
31121,2022-10-01,31009,NE,NEBRASKA,BLAINE COUNTY,1
31122,2022-10-01,31011,NE,NEBRASKA,BOONE COUNTY,27
31123,2022-10-01,31013,NE,NEBRASKA,BOX BUTTE COUNTY,286
31124,2022-10-01,31015,NE,NEBRASKA,BOYD COUNTY,7
31125,2022-10-01,31017,NE,NEBRASKA,BROWN COUNTY,4
31126,2022-10-01,31019,NE,NEBRASKA,BUFFALO COUNTY,1673
31127,2022-10-01,31021,NE,NEBRASKA,BURT COUNTY,73
31128,2022-10-01,31023,NE,NEBRASKA,BUTLER COUNTY,150
31129,2022-10-01,31025,NE,NEBRASKA,CASS COUNTY,503
31130,2022-10-01,31027,NE,NEBRASKA,CEDAR COUNTY,35
31131,2022-10-01,31029,NE,NEBRASKA,CHASE COUNTY,19
31132,2022-10-01,31031,NE,NEBRASKA,CHERRY COUNTY,43
31133,2022-10-01,31033,NE,NEBRASKA,CHEYENNE COUNTY,337
31134,2022-10-01,31035,NE,NEBRASKA,CLAY COUNTY,106
31135,2022-10-01,31037,NE,NEBRASKA,COLFAX COUNTY,50
31136,2022-10-01,31039,NE,NEBRASKA,CUMING COUNTY,64
31137,2022-10-01,31041,NE,NEBRASKA,CUSTER COUNTY,44
31138,2022-10-01,31043,NE,NEBRASKA,DAKOTA COUNTY,230
31139,2022-10-01,31045,NE,NEBRASKA,DAWES COUNTY,53
31140,2022-10-01,31047,NE,NEBRASKA,DAWSON COUNTY,829
31141,2022-10-01,31049,NE,NEBRASKA,DEUEL COUNTY,13
31142,2022-10-01,31051,NE,NEBRASKA,DIXON COUNTY,33
31143,2022-10-01,31053,NE,NEBRASKA,DODGE COUNTY,1380
31144,2022-10-01,31055,NE,NEBRASKA,DOUGLAS COUNTY,21680
31145,2022-10-01,31057,NE,NEBRASKA,DUNDY COUNTY,3
31146,2022-10-01,31059,NE,NEBRASKA,FILLMORE COUNTY,79
31147,2022-10-01,31061,NE,NEBRASKA,FRANKLIN COUNTY,28
31148,2022-10-01,31063,NE,NEBRASKA,FRONTIER COUNTY,7
31149,2022-10-01,31065,NE,NEBRASKA,FURNAS COUNTY,65
31150,2022-10-01,31067,NE,NEBRASKA,GAGE COUNTY,980
31151,2022-10-01,31069,NE,NEBRASKA,GARDEN COUNTY,23
31152,2022-10-01,31071,NE,NEBRASKA,GARFIELD COUNTY,5
31153,2022-10-01,31073,NE,NEBRASKA,GOSPER COUNTY,14
31154,2022-10-01,31077,NE,NEBRASKA,GREELEY COUNTY,11
31155,2022-10-01,31079,NE,NEBRASKA,HALL COUNTY,2584
31156,2022-10-01,31081,NE,NEBRASKA,HAMILTON COUNTY,33
31157,2022-10-01,31083,NE,NEBRASKA,HARLAN COUNTY,35
31158,2022-10-01,31087,NE,NEBRASKA,HITCHCOCK COUNTY,11
31159,2022-10-01,31089,NE,NEBRASKA,HOLT COUNTY,39
31160,2022-10-01,31091,NE,NEBRASKA,HOOKER COUNTY,1
31161,2022-10-01,31093,NE,NEBRASKA,HOWARD COUNTY,109
31162,2022-10-01,31095,NE,NEBRASKA,JEFFERSON COUNTY,405
31163,2022-10-01,31097,NE,NEBRASKA,JOHNSON COUNTY,114
31164,2022-10-01,31099,NE,NEBRASKA,KEARNEY COUNTY,159
31165,2022-10-01,31101,NE,NEBRASKA,KEITH COUNTY,181
31166,2022-10-01,31105,NE,NEBRASKA,KIMBALL COUNTY,135
31167,2022-10-01,31107,NE,NEBRASKA,KNOX COUNTY,60
31168,2022-10-01,31109,NE,NEBRASKA,LANCASTER COUNTY,13255
31169,2022-10-01,31111,NE,NEBRASKA,LINCOLN COUNTY,1072
31170,2022-10-01,31115,NE,NEBRASKA,LOUP COUNTY,1
31171,2022-10-01,31117,NE,NEBRASKA,MCPHERSON COUNTY,1
31172,2022-10-01,31119,NE,NEBRASKA,MADISON COUNTY,726
31173,2022-10-01,31121,NE,NEBRASKA,MERRICK COUNTY,68
31174,2022-10-01,31123,NE,NEBRASKA,MORRILL COUNTY,107
31175,2022-10-01,31125,NE,NEBRASKA,NANCE COUNTY,24
31176,2022-10-01,31127,NE,NEBRASKA,NEMAHA COUNTY,161
31177,2022-10-01,31129,NE,NEBRASKA,NUCKOLLS COUNTY,70
31178,2022-10-01,31131,NE,NEBRASKA,OTOE COUNTY,424
31179,2022-10-01,31133,NE,NEBRASKA,PAWNEE COUNTY,83
31180,2022-10-01,31135,NE,NEBRASKA,PERKINS COUNTY,4
31181,2022-10-01,31137,NE,NEBRASKA,PHELPS COUNTY,308
31182,2022-10-01,31139,NE,NEBRASKA,PIERCE COUNTY,33
31183,2022-10-01,31141,NE,NEBRASKA,PLATTE COUNTY,1049
31184,2022-10-01,31143,NE,NEBRASKA,POLK COUNTY,58
31185,2022-10-01,31145,NE,NEBRASKA,RED WILLOW COUNTY,56
31186,2022-10-01,31147,NE,NEBRASKA,RICHARDSON COUNTY,291
31187,2022-10-01,31149,NE,NEBRASKA,ROCK COUNTY,4
31188,2022-10-01,31151,NE,NEBRASKA,SALINE COUNTY,353
31189,2022-10-01,31153,NE,NEBRASKA,SARPY COUNTY,2849
31190,2022-10-01,31155,NE,NEBRASKA,SAUNDERS COUNTY,372
31191,2022-10-01,31157,NE,NEBRASKA,SCOTTS BLUFF COUNTY,1554
31192,2022-10-01,31159,NE,NEBRASKA,SEWARD COUNTY,232
31193,2022-10-01,31161,NE,NEBRASKA,SHERIDAN COUNTY,27
31194,2022-10-01,31163,NE,NEBRASKA,SHERMAN COUNTY,58
31195,2022-10-01,31165,NE,NEBRASKA,SIOUX COUNTY,4
31196,2022-10-01,31167,NE,NEBRASKA,STANTON COUNTY,36
31197,2022-10-01,31169,NE,NEBRASKA,THAYER COUNTY,74
31198,2022-10-01,31171,NE,NEBRASKA,THOMAS COUNTY,3
31199,2022-10-01,31173,NE,NEBRASKA,THURSTON COUNTY,135
31200,2022-10-01,31175,NE,NEBRASKA,VALLEY COUNTY,106
31201,2022-10-01,31177,NE,NEBRASKA,WASHINGTON COUNTY,143
31202,2022-10-01,31179,NE,NEBRASKA,WAYNE COUNTY,64
31203,2022-10-01,31181,NE,NEBRASKA,WEBSTER COUNTY,36
31204,2022-10-01,31183,NE,NEBRASKA,WHEELER COUNTY,1
31205,2022-10-01,31185,NE,NEBRASKA,YORK COUNTY,385
31206,2022-10-01,31,NE,NEBRASKA,**NOT AVAILABLE**,8
31207,2022-10-01,32001,NV,NEVADA,CHURCHILL COUNTY,1305
31208,2022-10-01,32003,NV,NEVADA,CLARK COUNTY,125920
31209,2022-10-01,32005,NV,NEVADA,DOUGLAS COUNTY,1171
31210,2022-10-01,32007,NV,NEVADA,ELKO COUNTY,618
31211,2022-10-01,32009,NV,NEVADA,ESMERALDA COUNTY,10
31212,2022-10-01,32011,NV,NEVADA,EUREKA COUNTY,18
31213,2022-10-01,32013,NV,NEVADA,HUMBOLDT COUNTY,221
31214,2022-10-01,32015,NV,NEVADA,LANDER COUNTY,67
31215,2022-10-01,32017,NV,NEVADA,LINCOLN COUNTY,78
31216,2022-10-01,32019,NV,NEVADA,LYON COUNTY,2567
31217,2022-10-01,32021,NV,NEVADA,MINERAL COUNTY,163
31218,2022-10-01,32023,NV,NEVADA,NYE COUNTY,2412
31219,2022-10-01,32027,NV,NEVADA,PERSHING COUNTY,105
31220,2022-10-01,32029,NV,NEVADA,STOREY COUNTY,151
31221,2022-10-01,32031,NV,NEVADA,WASHOE COUNTY,23602
31222,2022-10-01,32033,NV,NEVADA,WHITE PINE COUNTY,168
31223,2022-10-01,32510,NV,NEVADA,CARSON CITY,3151
31224,2022-10-01,32,NV,NEVADA,**NOT AVAILABLE**,21
31225,2022-10-01,33001,NH,NEW HAMPSHIRE,BELKNAP COUNTY,1186
31226,2022-10-01,33003,NH,NEW HAMPSHIRE,CARROLL COUNTY,1263
31227,2022-10-01,33005,NH,NEW HAMPSHIRE,CHESHIRE COUNTY,2120
31228,2022-10-01,33007,NH,NEW HAMPSHIRE,COOS COUNTY,1586
31229,2022-10-01,33009,NH,NEW HAMPSHIRE,GRAFTON COUNTY,2254
31230,2022-10-01,33011,NH,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,8438
31231,2022-10-01,33013,NH,NEW HAMPSHIRE,MERRIMACK COUNTY,2465
31232,2022-10-01,33015,NH,NEW HAMPSHIRE,ROCKINGHAM COUNTY,3008
31233,2022-10-01,33017,NH,NEW HAMPSHIRE,STRAFFORD COUNTY,2537
31234,2022-10-01,33019,NH,NEW HAMPSHIRE,SULLIVAN COUNTY,1010
31235,2022-10-01,33,NH,NEW HAMPSHIRE,**NOT AVAILABLE**,8
31236,2022-10-01,34001,NJ,NEW JERSEY,ATLANTIC COUNTY,10425
31237,2022-10-01,34003,NJ,NEW JERSEY,BERGEN COUNTY,10308
31238,2022-10-01,34005,NJ,NEW JERSEY,BURLINGTON COUNTY,6816
31239,2022-10-01,34007,NJ,NEW JERSEY,CAMDEN COUNTY,17724
31240,2022-10-01,34009,NJ,NEW JERSEY,CAPE MAY COUNTY,1701
31241,2022-10-01,34011,NJ,NEW JERSEY,CUMBERLAND COUNTY,5467
31242,2022-10-01,34013,NJ,NEW JERSEY,ESSEX COUNTY,34091
31243,2022-10-01,34015,NJ,NEW JERSEY,GLOUCESTER COUNTY,5391
31244,2022-10-01,34017,NJ,NEW JERSEY,HUDSON COUNTY,22565
31245,2022-10-01,34019,NJ,NEW JERSEY,HUNTERDON COUNTY,764
31246,2022-10-01,34021,NJ,NEW JERSEY,MERCER COUNTY,8979
31247,2022-10-01,34023,NJ,NEW JERSEY,MIDDLESEX COUNTY,11629
31248,2022-10-01,34025,NJ,NEW JERSEY,MONMOUTH COUNTY,6635
31249,2022-10-01,34027,NJ,NEW JERSEY,MORRIS COUNTY,2808
31250,2022-10-01,34029,NJ,NEW JERSEY,OCEAN COUNTY,10705
31251,2022-10-01,34031,NJ,NEW JERSEY,PASSAIC COUNTY,16822
31252,2022-10-01,34033,NJ,NEW JERSEY,SALEM COUNTY,2111
31253,2022-10-01,34035,NJ,NEW JERSEY,SOMERSET COUNTY,2725
31254,2022-10-01,34037,NJ,NEW JERSEY,SUSSEX COUNTY,961
31255,2022-10-01,34039,NJ,NEW JERSEY,UNION COUNTY,10197
31256,2022-10-01,34041,NJ,NEW JERSEY,WARREN COUNTY,1645
31257,2022-10-01,34,NJ,NEW JERSEY,**NOT AVAILABLE**,42
31258,2022-10-01,35001,NM,NEW MEXICO,BERNALILLO COUNTY,41693
31259,2022-10-01,35003,NM,NEW MEXICO,CATRON COUNTY,105
31260,2022-10-01,35005,NM,NEW MEXICO,CHAVES COUNTY,5176
31261,2022-10-01,35006,NM,NEW MEXICO,CIBOLA COUNTY,2369
31262,2022-10-01,35007,NM,NEW MEXICO,COLFAX COUNTY,805
31263,2022-10-01,35009,NM,NEW MEXICO,CURRY COUNTY,2989
31264,2022-10-01,35011,NM,NEW MEXICO,DE BACA COUNTY,69
31265,2022-10-01,35013,NM,NEW MEXICO,DONA ANA COUNTY,19620
31266,2022-10-01,35015,NM,NEW MEXICO,EDDY COUNTY,3252
31267,2022-10-01,35017,NM,NEW MEXICO,GRANT COUNTY,2038
31268,2022-10-01,35019,NM,NEW MEXICO,GUADALUPE COUNTY,345
31269,2022-10-01,35021,NM,NEW MEXICO,HARDING COUNTY,7
31270,2022-10-01,35023,NM,NEW MEXICO,HIDALGO COUNTY,288
31271,2022-10-01,35025,NM,NEW MEXICO,LEA COUNTY,3938
31272,2022-10-01,35027,NM,NEW MEXICO,LINCOLN COUNTY,579
31273,2022-10-01,35028,NM,NEW MEXICO,LOS ALAMOS COUNTY,123
31274,2022-10-01,35029,NM,NEW MEXICO,LUNA COUNTY,3220
31275,2022-10-01,35031,NM,NEW MEXICO,MCKINLEY COUNTY,14214
31276,2022-10-01,35033,NM,NEW MEXICO,MORA COUNTY,269
31277,2022-10-01,35035,NM,NEW MEXICO,OTERO COUNTY,4370
31278,2022-10-01,35037,NM,NEW MEXICO,QUAY COUNTY,682
31279,2022-10-01,35039,NM,NEW MEXICO,RIO ARRIBA COUNTY,1824
31280,2022-10-01,35041,NM,NEW MEXICO,ROOSEVELT COUNTY,1168
31281,2022-10-01,35043,NM,NEW MEXICO,SANDOVAL COUNTY,4938
31282,2022-10-01,35045,NM,NEW MEXICO,SAN JUAN COUNTY,10872
31283,2022-10-01,35047,NM,NEW MEXICO,SAN MIGUEL COUNTY,2153
31284,2022-10-01,35049,NM,NEW MEXICO,SANTA FE COUNTY,5259
31285,2022-10-01,35051,NM,NEW MEXICO,SIERRA COUNTY,997
31286,2022-10-01,35053,NM,NEW MEXICO,SOCORRO COUNTY,1089
31287,2022-10-01,35055,NM,NEW MEXICO,TAOS COUNTY,1636
31288,2022-10-01,35057,NM,NEW MEXICO,TORRANCE COUNTY,727
31289,2022-10-01,35059,NM,NEW MEXICO,UNION COUNTY,134
31290,2022-10-01,35061,NM,NEW MEXICO,VALENCIA COUNTY,5208
31291,2022-10-01,35,NM,NEW MEXICO,**NOT AVAILABLE**,120
31292,2022-10-01,36001,NY,NEW YORK,ALBANY COUNTY,19777
31293,2022-10-01,36003,NY,NEW YORK,ALLEGANY COUNTY,2443
31294,2022-10-01,36005,NY,NEW YORK,BRONX COUNTY,135425
