,Data Month,FIPS,State,State Name,County Name,Jan22 ACP Total Households
1518,2022-01-01,29025,MO,MISSOURI,CALDWELL COUNTY,97
1519,2022-01-01,29027,MO,MISSOURI,CALLAWAY COUNTY,943
1520,2022-01-01,29029,MO,MISSOURI,CAMDEN COUNTY,715
1521,2022-01-01,29031,MO,MISSOURI,CAPE GIRARDEAU COUNTY,3159
1522,2022-01-01,29033,MO,MISSOURI,CARROLL COUNTY,75
1523,2022-01-01,29035,MO,MISSOURI,CARTER COUNTY,89
1524,2022-01-01,29037,MO,MISSOURI,CASS COUNTY,1250
1525,2022-01-01,29039,MO,MISSOURI,CEDAR COUNTY,228
1526,2022-01-01,29041,MO,MISSOURI,CHARITON COUNTY,59
1527,2022-01-01,29043,MO,MISSOURI,CHRISTIAN COUNTY,727
1528,2022-01-01,29045,MO,MISSOURI,CLARK COUNTY,64
1529,2022-01-01,29047,MO,MISSOURI,CLAY COUNTY,3423
1530,2022-01-01,29049,MO,MISSOURI,CLINTON COUNTY,163
1531,2022-01-01,29051,MO,MISSOURI,COLE COUNTY,1414
1532,2022-01-01,29053,MO,MISSOURI,COOPER COUNTY,211
1533,2022-01-01,29055,MO,MISSOURI,CRAWFORD COUNTY,853
1534,2022-01-01,29057,MO,MISSOURI,DADE COUNTY,115
1535,2022-01-01,29059,MO,MISSOURI,DALLAS COUNTY,324
1536,2022-01-01,29061,MO,MISSOURI,DAVIESS COUNTY,99
1537,2022-01-01,29063,MO,MISSOURI,DEKALB COUNTY,108
1538,2022-01-01,29065,MO,MISSOURI,DENT COUNTY,212
1539,2022-01-01,29067,MO,MISSOURI,DOUGLAS COUNTY,100
1540,2022-01-01,29069,MO,MISSOURI,DUNKLIN COUNTY,1475
1541,2022-01-01,29071,MO,MISSOURI,FRANKLIN COUNTY,2391
1542,2022-01-01,29073,MO,MISSOURI,GASCONADE COUNTY,179
1543,2022-01-01,29075,MO,MISSOURI,GENTRY COUNTY,52
1544,2022-01-01,29077,MO,MISSOURI,GREENE COUNTY,6543
1545,2022-01-01,29079,MO,MISSOURI,GRUNDY COUNTY,130
1546,2022-01-01,29081,MO,MISSOURI,HARRISON COUNTY,134
1547,2022-01-01,29083,MO,MISSOURI,HENRY COUNTY,852
1548,2022-01-01,29085,MO,MISSOURI,HICKORY COUNTY,85
1549,2022-01-01,29087,MO,MISSOURI,HOLT COUNTY,39
1550,2022-01-01,29089,MO,MISSOURI,HOWARD COUNTY,81
1551,2022-01-01,29091,MO,MISSOURI,HOWELL COUNTY,878
1552,2022-01-01,29093,MO,MISSOURI,IRON COUNTY,293
1553,2022-01-01,29095,MO,MISSOURI,JACKSON COUNTY,27154
1554,2022-01-01,29097,MO,MISSOURI,JASPER COUNTY,3241
1555,2022-01-01,29099,MO,MISSOURI,JEFFERSON COUNTY,4895
1556,2022-01-01,29101,MO,MISSOURI,JOHNSON COUNTY,1220
1557,2022-01-01,29103,MO,MISSOURI,KNOX COUNTY,23
1558,2022-01-01,29105,MO,MISSOURI,LACLEDE COUNTY,746
1559,2022-01-01,29107,MO,MISSOURI,LAFAYETTE COUNTY,338
1560,2022-01-01,29109,MO,MISSOURI,LAWRENCE COUNTY,619
1561,2022-01-01,29111,MO,MISSOURI,LEWIS COUNTY,72
1562,2022-01-01,29113,MO,MISSOURI,LINCOLN COUNTY,1090
1563,2022-01-01,29115,MO,MISSOURI,LINN COUNTY,221
1564,2022-01-01,29117,MO,MISSOURI,LIVINGSTON COUNTY,176
1565,2022-01-01,29119,MO,MISSOURI,MCDONALD COUNTY,472
1566,2022-01-01,29121,MO,MISSOURI,MACON COUNTY,167
1567,2022-01-01,29123,MO,MISSOURI,MADISON COUNTY,510
1568,2022-01-01,29125,MO,MISSOURI,MARIES COUNTY,83
1569,2022-01-01,29127,MO,MISSOURI,MARION COUNTY,1345
1570,2022-01-01,29129,MO,MISSOURI,MERCER COUNTY,37
1571,2022-01-01,29131,MO,MISSOURI,MILLER COUNTY,648
1572,2022-01-01,29133,MO,MISSOURI,MISSISSIPPI COUNTY,892
1573,2022-01-01,29135,MO,MISSOURI,MONITEAU COUNTY,131
1574,2022-01-01,29137,MO,MISSOURI,MONROE COUNTY,170
1575,2022-01-01,29139,MO,MISSOURI,MONTGOMERY COUNTY,285
1576,2022-01-01,29141,MO,MISSOURI,MORGAN COUNTY,329
1577,2022-01-01,29143,MO,MISSOURI,NEW MADRID COUNTY,925
1578,2022-01-01,29145,MO,MISSOURI,NEWTON COUNTY,943
1579,2022-01-01,29147,MO,MISSOURI,NODAWAY COUNTY,130
1580,2022-01-01,29149,MO,MISSOURI,OREGON COUNTY,137
1581,2022-01-01,29151,MO,MISSOURI,OSAGE COUNTY,82
1582,2022-01-01,29153,MO,MISSOURI,OZARK COUNTY,112
1583,2022-01-01,29155,MO,MISSOURI,PEMISCOT COUNTY,1000
1584,2022-01-01,29157,MO,MISSOURI,PERRY COUNTY,439
1585,2022-01-01,29159,MO,MISSOURI,PETTIS COUNTY,1744
1586,2022-01-01,29161,MO,MISSOURI,PHELPS COUNTY,1131
1587,2022-01-01,29163,MO,MISSOURI,PIKE COUNTY,362
1588,2022-01-01,29165,MO,MISSOURI,PLATTE COUNTY,1134
1589,2022-01-01,29167,MO,MISSOURI,POLK COUNTY,691
1590,2022-01-01,29169,MO,MISSOURI,PULASKI COUNTY,642
1591,2022-01-01,29171,MO,MISSOURI,PUTNAM COUNTY,61
1592,2022-01-01,29173,MO,MISSOURI,RALLS COUNTY,130
1593,2022-01-01,29175,MO,MISSOURI,RANDOLPH COUNTY,857
1594,2022-01-01,29177,MO,MISSOURI,RAY COUNTY,202
1595,2022-01-01,29179,MO,MISSOURI,REYNOLDS COUNTY,94
1596,2022-01-01,29181,MO,MISSOURI,RIPLEY COUNTY,488
1597,2022-01-01,29183,MO,MISSOURI,ST. CHARLES COUNTY,3828
1598,2022-01-01,29185,MO,MISSOURI,ST. CLAIR COUNTY,166
1599,2022-01-01,29186,MO,MISSOURI,STE. GENEVIEVE COUNTY,277
1600,2022-01-01,29187,MO,MISSOURI,ST. FRANCOIS COUNTY,2878
1601,2022-01-01,29189,MO,MISSOURI,ST. LOUIS COUNTY,26227
1602,2022-01-01,29195,MO,MISSOURI,SALINE COUNTY,251
1603,2022-01-01,29197,MO,MISSOURI,SCHUYLER COUNTY,35
1604,2022-01-01,29199,MO,MISSOURI,SCOTLAND COUNTY,52
1605,2022-01-01,29201,MO,MISSOURI,SCOTT COUNTY,2231
1606,2022-01-01,29203,MO,MISSOURI,SHANNON COUNTY,136
1607,2022-01-01,29205,MO,MISSOURI,SHELBY COUNTY,128
1608,2022-01-01,29207,MO,MISSOURI,STODDARD COUNTY,800
1609,2022-01-01,29209,MO,MISSOURI,STONE COUNTY,424
1610,2022-01-01,29211,MO,MISSOURI,SULLIVAN COUNTY,85
1611,2022-01-01,29213,MO,MISSOURI,TANEY COUNTY,1060
1612,2022-01-01,29215,MO,MISSOURI,TEXAS COUNTY,386
1613,2022-01-01,29217,MO,MISSOURI,VERNON COUNTY,466
1614,2022-01-01,29219,MO,MISSOURI,WARREN COUNTY,742
1615,2022-01-01,29221,MO,MISSOURI,WASHINGTON COUNTY,658
1616,2022-01-01,29223,MO,MISSOURI,WAYNE COUNTY,335
1617,2022-01-01,29225,MO,MISSOURI,WEBSTER COUNTY,512
1618,2022-01-01,29227,MO,MISSOURI,WORTH COUNTY,26
1619,2022-01-01,29229,MO,MISSOURI,WRIGHT COUNTY,360
1620,2022-01-01,29510,MO,MISSOURI,ST. LOUIS CITY,21137
1621,2022-01-01,29,MO,MISSOURI,**NOT AVAILABLE**,891
1622,2022-01-01,30001,MT,MONTANA,BEAVERHEAD COUNTY,113
1623,2022-01-01,30003,MT,MONTANA,BIG HORN COUNTY,183
1624,2022-01-01,30005,MT,MONTANA,BLAINE COUNTY,120
1625,2022-01-01,30007,MT,MONTANA,BROADWATER COUNTY,48
1626,2022-01-01,30009,MT,MONTANA,CARBON COUNTY,45
1627,2022-01-01,30011,MT,MONTANA,CARTER COUNTY,1
1628,2022-01-01,30013,MT,MONTANA,CASCADE COUNTY,2088
1629,2022-01-01,30015,MT,MONTANA,CHOUTEAU COUNTY,77
1630,2022-01-01,30017,MT,MONTANA,CUSTER COUNTY,69
1631,2022-01-01,30021,MT,MONTANA,DAWSON COUNTY,44
1632,2022-01-01,30023,MT,MONTANA,DEER LODGE COUNTY,287
1633,2022-01-01,30025,MT,MONTANA,FALLON COUNTY,8
1634,2022-01-01,30027,MT,MONTANA,FERGUS COUNTY,45
1635,2022-01-01,30029,MT,MONTANA,FLATHEAD COUNTY,1349
1636,2022-01-01,30031,MT,MONTANA,GALLATIN COUNTY,742
1637,2022-01-01,30035,MT,MONTANA,GLACIER COUNTY,277
1638,2022-01-01,30037,MT,MONTANA,GOLDEN VALLEY COUNTY,4
1639,2022-01-01,30039,MT,MONTANA,GRANITE COUNTY,13
1640,2022-01-01,30041,MT,MONTANA,HILL COUNTY,456
1641,2022-01-01,30043,MT,MONTANA,JEFFERSON COUNTY,53
1642,2022-01-01,30045,MT,MONTANA,JUDITH BASIN COUNTY,9
1643,2022-01-01,30047,MT,MONTANA,LAKE COUNTY,923
1644,2022-01-01,30049,MT,MONTANA,LEWIS AND CLARK COUNTY,1102
1645,2022-01-01,30051,MT,MONTANA,LIBERTY COUNTY,10
1646,2022-01-01,30053,MT,MONTANA,LINCOLN COUNTY,154
1647,2022-01-01,30055,MT,MONTANA,MCCONE COUNTY,3
1648,2022-01-01,30057,MT,MONTANA,MADISON COUNTY,35
1649,2022-01-01,30061,MT,MONTANA,MINERAL COUNTY,44
1650,2022-01-01,30063,MT,MONTANA,MISSOULA COUNTY,2179
1651,2022-01-01,30065,MT,MONTANA,MUSSELSHELL COUNTY,38
1652,2022-01-01,30067,MT,MONTANA,PARK COUNTY,198
1653,2022-01-01,30071,MT,MONTANA,PHILLIPS COUNTY,19
1654,2022-01-01,30073,MT,MONTANA,PONDERA COUNTY,63
1655,2022-01-01,30077,MT,MONTANA,POWELL COUNTY,91
1656,2022-01-01,30081,MT,MONTANA,RAVALLI COUNTY,462
1657,2022-01-01,30083,MT,MONTANA,RICHLAND COUNTY,52
1658,2022-01-01,30085,MT,MONTANA,ROOSEVELT COUNTY,364
1659,2022-01-01,30087,MT,MONTANA,ROSEBUD COUNTY,71
1660,2022-01-01,30089,MT,MONTANA,SANDERS COUNTY,232
1661,2022-01-01,30091,MT,MONTANA,SHERIDAN COUNTY,16
1662,2022-01-01,30093,MT,MONTANA,SILVER BOW COUNTY,1190
1663,2022-01-01,30095,MT,MONTANA,STILLWATER COUNTY,36
1664,2022-01-01,30097,MT,MONTANA,SWEET GRASS COUNTY,18
1665,2022-01-01,30099,MT,MONTANA,TETON COUNTY,38
1666,2022-01-01,30101,MT,MONTANA,TOOLE COUNTY,37
1667,2022-01-01,30105,MT,MONTANA,VALLEY COUNTY,49
1668,2022-01-01,30107,MT,MONTANA,WHEATLAND COUNTY,11
1669,2022-01-01,30111,MT,MONTANA,YELLOWSTONE COUNTY,3690
1670,2022-01-01,30,MT,MONTANA,**NOT AVAILABLE**,22
1671,2022-01-01,30019,MT,MONTANA,DANIELS COUNTY,5
1672,2022-01-01,30059,MT,MONTANA,MEAGHER COUNTY,4
1673,2022-01-01,30079,MT,MONTANA,PRAIRIE COUNTY,3
1674,2022-01-01,30109,MT,MONTANA,WIBAUX COUNTY,2
1675,2022-01-01,30075,MT,MONTANA,POWDER RIVER COUNTY,1
1676,2022-01-01,31001,NE,NEBRASKA,ADAMS COUNTY,866
1677,2022-01-01,31003,NE,NEBRASKA,ANTELOPE COUNTY,24
1678,2022-01-01,31007,NE,NEBRASKA,BANNER COUNTY,1
1679,2022-01-01,31011,NE,NEBRASKA,BOONE COUNTY,17
1680,2022-01-01,31013,NE,NEBRASKA,BOX BUTTE COUNTY,132
1681,2022-01-01,31019,NE,NEBRASKA,BUFFALO COUNTY,819
1682,2022-01-01,31021,NE,NEBRASKA,BURT COUNTY,48
1683,2022-01-01,31023,NE,NEBRASKA,BUTLER COUNTY,83
1684,2022-01-01,31025,NE,NEBRASKA,CASS COUNTY,224
1685,2022-01-01,31027,NE,NEBRASKA,CEDAR COUNTY,11
1686,2022-01-01,31031,NE,NEBRASKA,CHERRY COUNTY,21
1687,2022-01-01,31033,NE,NEBRASKA,CHEYENNE COUNTY,144
1688,2022-01-01,31035,NE,NEBRASKA,CLAY COUNTY,58
1689,2022-01-01,31037,NE,NEBRASKA,COLFAX COUNTY,27
1690,2022-01-01,31039,NE,NEBRASKA,CUMING COUNTY,38
1691,2022-01-01,31041,NE,NEBRASKA,CUSTER COUNTY,21
1692,2022-01-01,31043,NE,NEBRASKA,DAKOTA COUNTY,111
1693,2022-01-01,31045,NE,NEBRASKA,DAWES COUNTY,18
1694,2022-01-01,31047,NE,NEBRASKA,DAWSON COUNTY,391
1695,2022-01-01,31053,NE,NEBRASKA,DODGE COUNTY,814
1696,2022-01-01,31055,NE,NEBRASKA,DOUGLAS COUNTY,11722
1697,2022-01-01,31059,NE,NEBRASKA,FILLMORE COUNTY,48
1698,2022-01-01,31061,NE,NEBRASKA,FRANKLIN COUNTY,24
1699,2022-01-01,31065,NE,NEBRASKA,FURNAS COUNTY,41
1700,2022-01-01,31067,NE,NEBRASKA,GAGE COUNTY,588
1701,2022-01-01,31069,NE,NEBRASKA,GARDEN COUNTY,5
1702,2022-01-01,31071,NE,NEBRASKA,GARFIELD COUNTY,3
1703,2022-01-01,31077,NE,NEBRASKA,GREELEY COUNTY,2
1704,2022-01-01,31079,NE,NEBRASKA,HALL COUNTY,1179
1705,2022-01-01,31081,NE,NEBRASKA,HAMILTON COUNTY,19
1706,2022-01-01,31083,NE,NEBRASKA,HARLAN COUNTY,20
1707,2022-01-01,31089,NE,NEBRASKA,HOLT COUNTY,23
1708,2022-01-01,31093,NE,NEBRASKA,HOWARD COUNTY,54
1709,2022-01-01,31095,NE,NEBRASKA,JEFFERSON COUNTY,271
1710,2022-01-01,31097,NE,NEBRASKA,JOHNSON COUNTY,56
1711,2022-01-01,31099,NE,NEBRASKA,KEARNEY COUNTY,63
1712,2022-01-01,31101,NE,NEBRASKA,KEITH COUNTY,84
1713,2022-01-01,31105,NE,NEBRASKA,KIMBALL COUNTY,60
1714,2022-01-01,31107,NE,NEBRASKA,KNOX COUNTY,41
1715,2022-01-01,31109,NE,NEBRASKA,LANCASTER COUNTY,7873
1716,2022-01-01,31111,NE,NEBRASKA,LINCOLN COUNTY,595
1717,2022-01-01,31119,NE,NEBRASKA,MADISON COUNTY,338
1718,2022-01-01,31121,NE,NEBRASKA,MERRICK COUNTY,46
1719,2022-01-01,31123,NE,NEBRASKA,MORRILL COUNTY,53
1720,2022-01-01,31125,NE,NEBRASKA,NANCE COUNTY,13
1721,2022-01-01,31127,NE,NEBRASKA,NEMAHA COUNTY,98
1722,2022-01-01,31129,NE,NEBRASKA,NUCKOLLS COUNTY,41
1723,2022-01-01,31131,NE,NEBRASKA,OTOE COUNTY,225
1724,2022-01-01,31133,NE,NEBRASKA,PAWNEE COUNTY,48
1725,2022-01-01,31137,NE,NEBRASKA,PHELPS COUNTY,128
1726,2022-01-01,31139,NE,NEBRASKA,PIERCE COUNTY,33
1727,2022-01-01,31141,NE,NEBRASKA,PLATTE COUNTY,427
1728,2022-01-01,31143,NE,NEBRASKA,POLK COUNTY,32
1729,2022-01-01,31145,NE,NEBRASKA,RED WILLOW COUNTY,26
1730,2022-01-01,31147,NE,NEBRASKA,RICHARDSON COUNTY,157
1731,2022-01-01,31151,NE,NEBRASKA,SALINE COUNTY,211
1732,2022-01-01,31153,NE,NEBRASKA,SARPY COUNTY,1376
1733,2022-01-01,31155,NE,NEBRASKA,SAUNDERS COUNTY,174
1734,2022-01-01,31157,NE,NEBRASKA,SCOTTS BLUFF COUNTY,631
1735,2022-01-01,31159,NE,NEBRASKA,SEWARD COUNTY,110
1736,2022-01-01,31163,NE,NEBRASKA,SHERMAN COUNTY,37
1737,2022-01-01,31167,NE,NEBRASKA,STANTON COUNTY,21
1738,2022-01-01,31169,NE,NEBRASKA,THAYER COUNTY,46
1739,2022-01-01,31173,NE,NEBRASKA,THURSTON COUNTY,119
1740,2022-01-01,31175,NE,NEBRASKA,VALLEY COUNTY,45
1741,2022-01-01,31177,NE,NEBRASKA,WASHINGTON COUNTY,88
1742,2022-01-01,31179,NE,NEBRASKA,WAYNE COUNTY,40
1743,2022-01-01,31181,NE,NEBRASKA,WEBSTER COUNTY,18
1744,2022-01-01,31185,NE,NEBRASKA,YORK COUNTY,185
1745,2022-01-01,31,NE,NEBRASKA,**NOT AVAILABLE**,20
1746,2022-01-01,31029,NE,NEBRASKA,CHASE COUNTY,10
1747,2022-01-01,31051,NE,NEBRASKA,DIXON COUNTY,12
1748,2022-01-01,31073,NE,NEBRASKA,GOSPER COUNTY,3
1749,2022-01-01,31087,NE,NEBRASKA,HITCHCOCK COUNTY,6
1750,2022-01-01,31103,NE,NEBRASKA,KEYA PAHA COUNTY,1
1751,2022-01-01,31161,NE,NEBRASKA,SHERIDAN COUNTY,6
1752,2022-01-01,31165,NE,NEBRASKA,SIOUX COUNTY,2
1753,2022-01-01,31017,NE,NEBRASKA,BROWN COUNTY,1
1754,2022-01-01,31063,NE,NEBRASKA,FRONTIER COUNTY,2
1755,2022-01-01,31149,NE,NEBRASKA,ROCK COUNTY,3
1756,2022-01-01,31057,NE,NEBRASKA,DUNDY COUNTY,2
1757,2022-01-01,31091,NE,NEBRASKA,HOOKER COUNTY,1
1758,2022-01-01,31135,NE,NEBRASKA,PERKINS COUNTY,0
1759,2022-01-01,31015,NE,NEBRASKA,BOYD COUNTY,4
1760,2022-01-01,31049,NE,NEBRASKA,DEUEL COUNTY,1
1761,2022-01-01,31171,NE,NEBRASKA,THOMAS COUNTY,1
1762,2022-01-01,32001,NV,NEVADA,CHURCHILL COUNTY,657
1763,2022-01-01,32003,NV,NEVADA,CLARK COUNTY,89681
1764,2022-01-01,32005,NV,NEVADA,DOUGLAS COUNTY,510
1765,2022-01-01,32007,NV,NEVADA,ELKO COUNTY,384
1766,2022-01-01,32009,NV,NEVADA,ESMERALDA COUNTY,10
1767,2022-01-01,32011,NV,NEVADA,EUREKA COUNTY,17
1768,2022-01-01,32013,NV,NEVADA,HUMBOLDT COUNTY,114
1769,2022-01-01,32015,NV,NEVADA,LANDER COUNTY,36
1770,2022-01-01,32017,NV,NEVADA,LINCOLN COUNTY,44
1771,2022-01-01,32019,NV,NEVADA,LYON COUNTY,1440
1772,2022-01-01,32021,NV,NEVADA,MINERAL COUNTY,97
1773,2022-01-01,32023,NV,NEVADA,NYE COUNTY,1811
1774,2022-01-01,32027,NV,NEVADA,PERSHING COUNTY,71
1775,2022-01-01,32029,NV,NEVADA,STOREY COUNTY,61
1776,2022-01-01,32031,NV,NEVADA,WASHOE COUNTY,13884
1777,2022-01-01,32033,NV,NEVADA,WHITE PINE COUNTY,106
1778,2022-01-01,32510,NV,NEVADA,CARSON CITY,1787
1779,2022-01-01,32,NV,NEVADA,**NOT AVAILABLE**,60
1780,2022-01-01,33001,NH,NEW HAMPSHIRE,BELKNAP COUNTY,775
1781,2022-01-01,33003,NH,NEW HAMPSHIRE,CARROLL COUNTY,512
1782,2022-01-01,33005,NH,NEW HAMPSHIRE,CHESHIRE COUNTY,1090
1783,2022-01-01,33007,NH,NEW HAMPSHIRE,COOS COUNTY,819
1784,2022-01-01,33009,NH,NEW HAMPSHIRE,GRAFTON COUNTY,1055
1785,2022-01-01,33011,NH,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,4914
1786,2022-01-01,33013,NH,NEW HAMPSHIRE,MERRIMACK COUNTY,1517
1787,2022-01-01,33015,NH,NEW HAMPSHIRE,ROCKINGHAM COUNTY,1769
1788,2022-01-01,33017,NH,NEW HAMPSHIRE,STRAFFORD COUNTY,1599
1789,2022-01-01,33019,NH,NEW HAMPSHIRE,SULLIVAN COUNTY,647
1790,2022-01-01,33,NH,NEW HAMPSHIRE,**NOT AVAILABLE**,48
1791,2022-01-01,34001,NJ,NEW JERSEY,ATLANTIC COUNTY,6382
1792,2022-01-01,34003,NJ,NEW JERSEY,BERGEN COUNTY,4959
1793,2022-01-01,34005,NJ,NEW JERSEY,BURLINGTON COUNTY,4284
1794,2022-01-01,34007,NJ,NEW JERSEY,CAMDEN COUNTY,12176
1795,2022-01-01,34009,NJ,NEW JERSEY,CAPE MAY COUNTY,1141
1796,2022-01-01,34011,NJ,NEW JERSEY,CUMBERLAND COUNTY,3485
1797,2022-01-01,34013,NJ,NEW JERSEY,ESSEX COUNTY,18996
1798,2022-01-01,34015,NJ,NEW JERSEY,GLOUCESTER COUNTY,3457
1799,2022-01-01,34017,NJ,NEW JERSEY,HUDSON COUNTY,13971
1800,2022-01-01,34019,NJ,NEW JERSEY,HUNTERDON COUNTY,464
1801,2022-01-01,34021,NJ,NEW JERSEY,MERCER COUNTY,5049
1802,2022-01-01,34023,NJ,NEW JERSEY,MIDDLESEX COUNTY,7486
1803,2022-01-01,34025,NJ,NEW JERSEY,MONMOUTH COUNTY,4094
1804,2022-01-01,34027,NJ,NEW JERSEY,MORRIS COUNTY,1541
1805,2022-01-01,34029,NJ,NEW JERSEY,OCEAN COUNTY,6283
1806,2022-01-01,34031,NJ,NEW JERSEY,PASSAIC COUNTY,11168
1807,2022-01-01,34033,NJ,NEW JERSEY,SALEM COUNTY,1288
1808,2022-01-01,34035,NJ,NEW JERSEY,SOMERSET COUNTY,1635
1809,2022-01-01,34037,NJ,NEW JERSEY,SUSSEX COUNTY,539
1810,2022-01-01,34039,NJ,NEW JERSEY,UNION COUNTY,7045
1811,2022-01-01,34041,NJ,NEW JERSEY,WARREN COUNTY,1002
1812,2022-01-01,34,NJ,NEW JERSEY,**NOT AVAILABLE**,63
1813,2022-01-01,35001,NM,NEW MEXICO,BERNALILLO COUNTY,26917
1814,2022-01-01,35003,NM,NEW MEXICO,CATRON COUNTY,83
1815,2022-01-01,35005,NM,NEW MEXICO,CHAVES COUNTY,3386
1816,2022-01-01,35006,NM,NEW MEXICO,CIBOLA COUNTY,1721
1817,2022-01-01,35007,NM,NEW MEXICO,COLFAX COUNTY,419
1818,2022-01-01,35009,NM,NEW MEXICO,CURRY COUNTY,1926
1819,2022-01-01,35011,NM,NEW MEXICO,DE BACA COUNTY,44
1820,2022-01-01,35013,NM,NEW MEXICO,DONA ANA COUNTY,10430
1821,2022-01-01,35015,NM,NEW MEXICO,EDDY COUNTY,1801
1822,2022-01-01,35017,NM,NEW MEXICO,GRANT COUNTY,1266
1823,2022-01-01,35019,NM,NEW MEXICO,GUADALUPE COUNTY,151
1824,2022-01-01,35021,NM,NEW MEXICO,HARDING COUNTY,7
1825,2022-01-01,35023,NM,NEW MEXICO,HIDALGO COUNTY,228
1826,2022-01-01,35025,NM,NEW MEXICO,LEA COUNTY,1991
1827,2022-01-01,35027,NM,NEW MEXICO,LINCOLN COUNTY,450
1828,2022-01-01,35028,NM,NEW MEXICO,LOS ALAMOS COUNTY,80
1829,2022-01-01,35029,NM,NEW MEXICO,LUNA COUNTY,1516
1830,2022-01-01,35031,NM,NEW MEXICO,MCKINLEY COUNTY,13145
1831,2022-01-01,35033,NM,NEW MEXICO,MORA COUNTY,197
1832,2022-01-01,35035,NM,NEW MEXICO,OTERO COUNTY,2079
1833,2022-01-01,35037,NM,NEW MEXICO,QUAY COUNTY,383
1834,2022-01-01,35039,NM,NEW MEXICO,RIO ARRIBA COUNTY,1147
1835,2022-01-01,35041,NM,NEW MEXICO,ROOSEVELT COUNTY,669
1836,2022-01-01,35043,NM,NEW MEXICO,SANDOVAL COUNTY,3076
1837,2022-01-01,35045,NM,NEW MEXICO,SAN JUAN COUNTY,9686
1838,2022-01-01,35047,NM,NEW MEXICO,SAN MIGUEL COUNTY,1084
1839,2022-01-01,35049,NM,NEW MEXICO,SANTA FE COUNTY,3646
1840,2022-01-01,35051,NM,NEW MEXICO,SIERRA COUNTY,520
1841,2022-01-01,35053,NM,NEW MEXICO,SOCORRO COUNTY,748
1842,2022-01-01,35055,NM,NEW MEXICO,TAOS COUNTY,851
1843,2022-01-01,35057,NM,NEW MEXICO,TORRANCE COUNTY,382
1844,2022-01-01,35059,NM,NEW MEXICO,UNION COUNTY,87
1845,2022-01-01,35061,NM,NEW MEXICO,VALENCIA COUNTY,3066
1846,2022-01-01,35,NM,NEW MEXICO,**NOT AVAILABLE**,569
1847,2022-01-01,36001,NY,NEW YORK,ALBANY COUNTY,11372
1848,2022-01-01,36003,NY,NEW YORK,ALLEGANY COUNTY,1241
1849,2022-01-01,36005,NY,NEW YORK,BRONX COUNTY,98846
1850,2022-01-01,36007,NY,NEW YORK,BROOME COUNTY,8891
1851,2022-01-01,36009,NY,NEW YORK,CATTARAUGUS COUNTY,2497
1852,2022-01-01,36011,NY,NEW YORK,CAYUGA COUNTY,2909
1853,2022-01-01,36013,NY,NEW YORK,CHAUTAUQUA COUNTY,6877
1854,2022-01-01,36015,NY,NEW YORK,CHEMUNG COUNTY,4082
1855,2022-01-01,36017,NY,NEW YORK,CHENANGO COUNTY,1554
1856,2022-01-01,36019,NY,NEW YORK,CLINTON COUNTY,2708
1857,2022-01-01,36021,NY,NEW YORK,COLUMBIA COUNTY,873
1858,2022-01-01,36023,NY,NEW YORK,CORTLAND COUNTY,1980
1859,2022-01-01,36025,NY,NEW YORK,DELAWARE COUNTY,953
1860,2022-01-01,36027,NY,NEW YORK,DUTCHESS COUNTY,5247
1861,2022-01-01,36029,NY,NEW YORK,ERIE COUNTY,44550
1862,2022-01-01,36031,NY,NEW YORK,ESSEX COUNTY,638
1863,2022-01-01,36033,NY,NEW YORK,FRANKLIN COUNTY,1477
1864,2022-01-01,36035,NY,NEW YORK,FULTON COUNTY,2349
1865,2022-01-01,36037,NY,NEW YORK,GENESEE COUNTY,1534
1866,2022-01-01,36039,NY,NEW YORK,GREENE COUNTY,535
1867,2022-01-01,36041,NY,NEW YORK,HAMILTON COUNTY,21
1868,2022-01-01,36043,NY,NEW YORK,HERKIMER COUNTY,2133
1869,2022-01-01,36045,NY,NEW YORK,JEFFERSON COUNTY,4246
1870,2022-01-01,36047,NY,NEW YORK,KINGS COUNTY,105420
1871,2022-01-01,36049,NY,NEW YORK,LEWIS COUNTY,524
1872,2022-01-01,36051,NY,NEW YORK,LIVINGSTON COUNTY,1225
1873,2022-01-01,36053,NY,NEW YORK,MADISON COUNTY,1799
1874,2022-01-01,36055,NY,NEW YORK,MONROE COUNTY,36665
1875,2022-01-01,36057,NY,NEW YORK,MONTGOMERY COUNTY,2235
1876,2022-01-01,36059,NY,NEW YORK,NASSAU COUNTY,7388
1877,2022-01-01,36061,NY,NEW YORK,NEW YORK COUNTY,75580
1878,2022-01-01,36063,NY,NEW YORK,NIAGARA COUNTY,9431
1879,2022-01-01,36065,NY,NEW YORK,ONEIDA COUNTY,12590
1880,2022-01-01,36067,NY,NEW YORK,ONONDAGA COUNTY,23351
1881,2022-01-01,36069,NY,NEW YORK,ONTARIO COUNTY,2615
1882,2022-01-01,36071,NY,NEW YORK,ORANGE COUNTY,8556
1883,2022-01-01,36073,NY,NEW YORK,ORLEANS COUNTY,1323
1884,2022-01-01,36075,NY,NEW YORK,OSWEGO COUNTY,5113
1885,2022-01-01,36077,NY,NEW YORK,OTSEGO COUNTY,1201
1886,2022-01-01,36079,NY,NEW YORK,PUTNAM COUNTY,429
1887,2022-01-01,36081,NY,NEW YORK,QUEENS COUNTY,68861
1888,2022-01-01,36083,NY,NEW YORK,RENSSELAER COUNTY,5467
1889,2022-01-01,36085,NY,NEW YORK,RICHMOND COUNTY,12313
